Zone 44
22:00-23:00	87
23:00-24:00	89
24:00-25:00	28
Zone 356
00:00-01:00	38
01:00-02:00	0
02:00-03:00	0
03:00-04:00	0
04:00-05:00	38
05:00-06:00	0
06:00-07:00	0
07:00-08:00	38
08:00-09:00	198
09:00-10:00	221
10:00-11:00	251
11:00-12:00	0
12:00-13:00	56
13:00-14:00	165
14:00-15:00	26
15:00-16:00	235
16:00-17:00	109
17:00-18:00	123
18:00-19:00	194
19:00-20:00	188
20:00-21:00	30
21:00-22:00	64
22:00-23:00	76
23:00-24:00	68
24:00-25:00	38
Zone 114
00:00-01:00	0
01:00-02:00	0
02:00-03:00	0
03:00-04:00	0
04:00-05:00	0
05:00-06:00	0
06:00-07:00	0
07:00-08:00	0
08:00-09:00	126
09:00-10:00	151
10:00-11:00	103
11:00-12:00	103
12:00-13:00	131
13:00-14:00	0
14:00-15:00	147
15:00-16:00	78
16:00-17:00	0
17:00-18:00	292
18:00-19:00	158
19:00-20:00	21
20:00-21:00	21
21:00-22:00	0
22:00-23:00	0
23:00-24:00	63
24:00-25:00	0
Zone 313
00:00-01:00	107
01:00-02:00	35
02:00-03:00	0
03:00-04:00	85
04:00-05:00	0
05:00-06:00	35
06:00-07:00	35
07:00-08:00	90
08:00-09:00	673
09:00-10:00	482
10:00-11:00	224
11:00-12:00	257
12:00-13:00	204
13:00-14:00	262
14:00-15:00	348
15:00-16:00	229
16:00-17:00	276
17:00-18:00	677
18:00-19:00	524
19:00-20:00	258
20:00-21:00	352
21:00-22:00	171
22:00-23:00	241
23:00-24:00	128
24:00-25:00	88
Zone 357
00:00-01:00	0
01:00-02:00	0
02:00-03:00	0
03:00-04:00	0
04:00-05:00	0
05:00-06:00	0
06:00-07:00	0
07:00-08:00	209
08:00-09:00	335
09:00-10:00	139
10:00-11:00	57
11:00-12:00	94
12:00-13:00	157
13:00-14:00	66
14:00-15:00	32
15:00-16:00	19
16:00-17:00	164
17:00-18:00	129
18:00-19:00	208
19:00-20:00	139
20:00-21:00	32
21:00-22:00	0
22:00-23:00	46
23:00-24:00	0
24:00-25:00	0
Zone 358
00:00-01:00	0
01:00-02:00	22
02:00-03:00	0
03:00-04:00	0
04:00-05:00	0
05:00-06:00	0
06:00-07:00	0
07:00-08:00	134
08:00-09:00	222
09:00-10:00	65
10:00-11:00	105
11:00-12:00	114
12:00-13:00	60
13:00-14:00	89
14:00-15:00	151
15:00-16:00	73
16:00-17:00	170
17:00-18:00	90
18:00-19:00	227
19:00-20:00	97
20:00-21:00	81
21:00-22:00	73
22:00-23:00	0
23:00-24:00	97
24:00-25:00	0
Zone 314
00:00-01:00	38
01:00-02:00	39
