9004	U	228	Águeda	8:30	9:05	0:35	1	0	3	TI	3	0	0						1			1	2	21	37.8	510	545	35	27	2	45.88
306	2	2	174421.26	385628.75	3	U	12	Anadia	3	1	177283.12	382437.06	2	R	109	Anadia	12:00	12:10	0:10	1	0	4	TI	5								4	1	2	3	2	109	44.6	720	730	10	4	2	25.72
309	2	2	176223.45	361388.84	3	U	312	Coimbra	3	1	168789.72	385845.33	2	R	108	Anadia	12:45	13:30	0:45	1	0	20	Outros									4	1	2	3	2	108	31.3	765	810	45	26	2	34.08
310	1	1	169600.78	383563.69	2	U	14	Anadia	4	2	174119.51	387389.83	3	U	12	Anadia	10:30	10:45	0:15	1	0	4	TI	3								4	1	2	1	2	14	28.5	630	645	15	6	2	23.68
310	2	2	174119.51	387389.83	3	U	12	Anadia	3	1	169600.78	383563.69	2	U	14	Anadia	16:00	16:15	0:15	1	0	4	TI	5								4	1	2	1	2	14	28.5	960	975	15	6	2	23.68
315	1	1	177705.89	386555.55	4	R	109	Anadia	1	2	174171.42	385760.09	4	U	12	Anadia	8:20	8:26	0:06	1	0	3	TI	5								1			1	2	109	51	500	506	6	4	2	36.23
315	2	2	174171.42	385760.09	4	U	12	Anadia	3	1	177705.89	386555.55	4	R	109	Anadia	17:20	17:26	0:06	1	0	3	TI	5								1			1	2	109	51	1 040	1 046	6	4	2	36.23
10965	2	2	173986.61	400680.27	3	U	228	Águeda	3	1	171315.91	391613.13	1	R	10	Anadia	20:00	20:30	0:30	1	0	3	TI	5								4		2	1	2	10	45.7	1 200	1 230	30	9	2	18.9
324	1	1	170676.09	387090.86	4	R	108	Anadia	7	2	173223.38	385689.39	3	U	12	Anadia	8:15	8:25	0:10	1	0	3	TI	1								2	1	2	1	2	108	39.9	495	505	10	3	9	17.44
324	2	2	173223.38	385689.39	3	U	12	Anadia	7	2	171706.78	387063.3	3	R	12	Anadia	8:30	8:40	0:10	1	0	3	TI	1								1			1	2	108	39.9	510	520	10	2	9	12.28
324	3	2	171706.78	387063.3	3	R	12	Anadia	3	1	170676.09	387090.86	4	R	108	Anadia	8:40	8:46	0:06	1	0	3	TI	5								1			1	2	108	39.9	520	526	6	1	9	10.31
324	4	1	170676.09	387090.86	4	R	108	Anadia	7	2	171706.78	387063.3	3	R	12	Anadia	8:55	9:01	0:06	1	0	3	TI	1								3	1	2	1	2	108	39.9	535	541	6	1	9	10.31
324	5	2	171706.78	387063.3	3	R	12	Anadia	3	1	170676.09	387090.86	4	R	108	Anadia	9:10	9:16	0:06	1	0	3	TI	5								1			1	2	108	39.9	550	556	6	1	9	10.31
324	6	1	170676.09	387090.86	4	R	108	Anadia	7	2	171706.78	387063.3	3	R	12	Anadia	16:45	16:51	0:06	1	0	3	TI	1								1			1	2	108	39.9	1 005	1 011	6	1	9	10.31
324	8	2	171977.71	387190.25	3	R	12	Anadia	7	2	173223.38	385689.39	3	U	12	Anadia	17:21	17:28	0:07	1	0	3	TI	1								2	1	2	1	2	108	39.9	1 041	1 048	7	2	9	16.72
324	9	2	173223.38	385689.39	3	U	12	Anadia	3	1	170676.09	387090.86	4	R	108	Anadia	18:00	18:10	0:10	1	0	3	TI	5								5	1	2	1	2	108	39.9	1 080	1 090	10	3	9	17.44
325	2	2	173561.55	360431.34	3	U	307	Coimbra	3	1	171343.05	385975.85	4	R	108	Anadia	16:00	16:30	0:30	1	0	4	TI	1								4	1	2	4	2	108	31.3	960	990	30	26	2	51.28
328	2	2	161622.11	375064.86	3	U	6	Cantanhede	3	1	165733.92	390556.45	4	R	108	Anadia	16:30	17:00	0:30	2	1	4	TI + TC	5								4	2	2	1	2	108	42.2	990	1 020	30	16	2	32.06
341	1	1	168316.83	386762.86	1	R	108	Anadia	2	2	173223.38	385689.39	3	U	12	Anadia	8:15	8:25	0:10	1	0	4	TI	99								4	1	2	1	2	108	42.2	495	505	10	5	2	30.14
341	2	2	173223.38	385689.39	3	U	12	Anadia	3	1	168316.83	386762.86	1	R	108	Anadia	18:00	18:10	0:10	1	0	4	TI	1								4	1	2	1	2	108	42.2	1 080	1 090	10	5	2	30.14
14074	2	2	174778.39	394997.26	2	U	228	Águeda	3	1	171694.49	391361.69	1	R	10	Anadia	18:15	19:05	0:50	1	0	3	TI	5								1			2	2	10	36.6	1 095	1 145	50	5	2	5.72
350	1	1	167482.5	384804.14	4	R	108	Anadia	9	2	173019.51	390263.8	4	R	10	Anadia	9:30	10:15	0:45	1	0	3	TI	1								1			4	2	108	44.5	570	615	45	8	2	10.37
350	2	2	173019.51	390263.8	4	R	10	Anadia	3	1	167482.5	384804.14	4	R	108	Anadia	11:45	12:30	0:45	1	0	3	TI	1								1			4	2	108	44.5	705	750	45	8	2	10.37
353	1	1	173714	382548.2	2	R	14	Anadia	1	2	173223.38	385689.39	3	U	12	Anadia	8:00	8:10	0:10	1	0	2	TI	5								1			1	2	14	27.2	480	490	10	3	2	19.08
353	2	2	173223.38	385689.39	3	U	12	Anadia	3	1	173714	382548.2	2	R	14	Anadia	16:45	16:55	0:10	1	0	2	TI	5								1			1	2	14	27.2	1 005	1 015	10	3	2	19.08
369	1	1	171576.4	384558.3	2	R	14	Anadia	1	2	173106.14	385564.16	3	U	12	Anadia	7:45	8:02	0:17	1	0	3	TI	5								1			1	2	14	37	465	482	17	2	2	6.46
369	2	2	173106.14	385564.16	3	U	12	Anadia	3	1	171576.4	384558.3	2	R	14	Anadia	17:30	17:40	0:10	1	0	3	TI	5								1			1	2	14	37	1 050	1 060	10	2	2	10.98
379	1	1	172009.49	387143.71	2	R	12	Anadia	1	2	172758.7	387282.83	4	R	12	Anadia	14:00	14:10	0:10	1	0	3	TI	5								4	1	2	1	2	12	33.3	840	850	10	1	2	4.57
379	2	2	172758.7	387282.83	4	R	12	Anadia	3	1	172009.49	387143.71	2	R	12	Anadia	22:00	22:10	0:10	1	0	3	TI	5								4	1	1	1	2	12	33.3	1 320	1 330	10	1	2	4.57
383	1	1	173967.62	386567.51	4	R	12	Anadia	10	2	165160.62	390299.49	3	R	108	Anadia	9:00	9:30	0:30	1	0	3	TI	1								4	1	2	1	2	12	33.3	540	570	30	10	2	19.13
383	2	2	165160.62	390299.49	3	R	108	Anadia	3	1	173967.62	386567.51	4	R	12	Anadia	10:45	11:15	0:30	1	0	3	TI	5								4	1	2	1	2	12	33.3	645	675	30	10	2	19.13
388	1	1	167914.56	386411.05	4	R	108	Anadia	4	2	166979.93	389224.15	3	U	108	Anadia	14:00	14:15	0:15	1	0	2	TI	5								1			3	2	108	44.5	840	855	15	3	2	11.86
388	2	2	166979.93	389224.15	3	U	108	Anadia	3	1	167914.56	386411.05	4	R	108	Anadia	16:45	17:00	0:15	1	0	2	TI	5								1			3	2	108	44.5	1 005	1 020	15	3	2	11.86
401	1	1	165996.3	384770.13	4	R	107	Anadia	1	2	167080.38	383853.47	3	R	107	Anadia	7:55	8:00	0:05	1	0	3	TI	1								1			1	2	107	76	475	480	5	1	2	17.04
401	2	2	167080.38	383853.47	3	R	107	Anadia	3	1	165996.3	384770.13	4	R	107	Anadia	19:30	19:35	0:05	1	0	3	TI	5								1			1	2	107	76	1 170	1 175	5	1	2	17.04
403	1	1	171090.77	384188.9	4	R	14	Anadia	9	2	174198.24	385970.88	3	U	12	Anadia	10:05	10:15	0:10	1	0	4	TI	1								4	1	2	3	2	14	27.2	605	615	10	4	2	21.49
403	2	2	174198.24	385970.88	3	U	12	Anadia	3	1	171090.77	384188.9	4	R	14	Anadia	12:30	12:40	0:10	1	0	4	TI	99								4	1	2	3	2	14	27.2	750	760	10	4	2	21.49
405	1	2	174974.78	360076.4	3	U	301	Coimbra	3	1	174618.94	385753.48	2	R	12	Anadia	18:46	19:11	0:25	1	0	11	TC				2			1		4	1	2	2	2	12	58.9	1 126	1 151	25	26	1	61.63
410	1	1	167762.94	386504.03	2	R	108	Anadia	1	2	167245.42	383960.08	4	R	107	Anadia	7:50	7:56	0:06	1	0	3	TI	3								1			1	2	108	42.2	470	476	6	3	2	25.96
410	2	2	167245.42	383960.08	4	R	107	Anadia	3	1	167762.94	386504.03	2	R	108	Anadia	19:10	19:16	0:06	1	0	3	TI	5								1			1	2	108	42.2	1 150	1 156	6	3	2	25.96
6066	2	2	255144.3	479130.64	7	U	226	Alijó	3	1	173967.62	386567.51	4	R	12	Anadia	16:00	17:00	1:00	1	0	4	TI	98	0	0						4		99	3	2	12	33.3	960	1 020	60	123	2	123.12
423	3	2	173970.73	384401.06	3	U	14	Anadia	3	1	171586.24	383086.59	4	R	14	Anadia	19:40	19:45	0:05	1	0	3	TI	5								1			2	2	14	48.1	1 180	1 185	5	3	3	32.67
435	1	1	171424.94	391147.7	4	R	10	Anadia	1	2	164799.48	387053.28	3	R	108	Anadia	8:00	8:07	0:07	1	0	3	TI	1								1			1	2	10	34.6	480	487	7	8	2	66.76
435	2	2	164799.48	387053.28	3	R	108	Anadia	3	1	171424.94	391147.7	4	R	10	Anadia	18:30	18:37	0:07	1	0	3	TI	5								1			1	2	10	34.6	1 110	1 117	7	8	2	66.76
436	1	1	165706.3	390542.8	1	R	108	Anadia	2	2	166582.93	383249.26	3	R	107	Anadia	13:30	13:40	0:10	1	0	15	TC				1	99	99	3	3	1			1	2	108	61.6	810	820	10	7	2	44.08
436	2	2	166582.93	383249.26	3	R	107	Anadia	3	1	165706.3	390542.8	1	R	108	Anadia	18:30	18:45	0:15	1	0	15	TC				1	99	99	3	3	1			1	2	108	61.6	1 110	1 125	15	7	2	29.38
444	2	2	176625.55	359606.84	3	U	315	Coimbra	3	1	173707.66	382487.47	2	R	14	Anadia	17:00	17:30	0:30	1	0	3	TI	1								1			1	2	14	36.2	1 020	1 050	30	23	2	46.13
471	1	1	173967.62	386567.51	4	R	12	Anadia	4	2	174269.67	385809.08	3	U	12	Anadia	14:30	14:35	0:05	1	0	3	TI	3								1			2	2	12	36.8	870	875	5	1	2	9.8
471	2	2	174269.67	385809.08	3	U	12	Anadia	3	1	173967.62	386567.51	4	R	12	Anadia	17:00	17:05	0:05	1	0	3	TI	5								1			3	2	12	36.8	1 020	1 025	5	1	2	9.8
483	1	1	171923.92	387116.15	4	R	12	Anadia	10	2	173794.22	385248.84	3	U	12	Anadia	17:00	17:10	0:10	1	0	3	TI	3								1			3	2	12	65.7	1 020	1 030	10	3	2	15.86
483	2	2	173794.22	385248.84	3	U	12	Anadia	3	1	171923.92	387116.15	4	R	12	Anadia	20:00	20:10	0:10	1	0	3	TI	5								1			3	2	12	65.7	1 200	1 210	10	3	2	15.86
