stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
11157,Largo Poco do Mato,Largo Poco do Mato,Largo Poco do Mato - Sent. M. dos Pereiros,40.1658,-8.432,,,0,
11158,Casal de Sao Joao,Casal de S. Joao,Casal de S. Joao - Sent. Carvalhais,40.164,-8.4264,,,0,
11159,Casal de Sao Joao,Casal de S. Joao,Casal de S. Joao - Sent. M. dos Pereiros,40.1641,-8.4265,,,0,
11160,Santa Luzia,Santa Luzia,Santa Luzia - Sent. Carvalhais,40.1638,-8.4232,,,0,
11161,Santa Luzia,Santa Luzia,Santa Luzia - Sent. M. dos Pereiros,40.1638,-8.4229,,,0,
11162,Marco dos Pereiros (Centro),M. Pereiros (C),Marco dos Pereiros (Centro - Rua da Portela) - Sent. Coimbra,40.1654,-8.4177,,,0,
11163,Marco dos Pereiros (Centro),M. Pereiros (C),Marco dos Pereiros (Centro - Rua da Portela) - Sent. Almalagues,40.1647,-8.4182,,,0,
11164,Rua da Portela 1,Estr. da Portela - 1,Rua da Portela - 1 - Sent. Coimbra,40.1611,-8.419,,,0,
11165,Rua da Portela 1,Estr. da Portela - 1,Rua da Portela - 1 - Sent. Almalagues,40.1613,-8.4197,,,0,
11166,Rua da Portela 2,Estr. da Portela - 2,Rua da Portela - 2 - Sent. Coimbra,40.1587,-8.418,,,0,
11167,Rua da Portela 2,Estr. da Portela - 2,Rua da Portela - 2 - Sent. Almalagues,40.159,-8.4178,,,0,
11168,Rua da Portela 3,Estr. da Portela - 3,Rua da Portela - 3 - Sent. Coimbra,40.1521,-8.4156,,,0,
11169,Rua da Portela 3,Estr. da Portela - 3,Rua da Portela - 3 - Sent. Almalagues,40.1525,-8.4157,,,0,
11170,Portela do Gato,Portela do Gato,Portela do Gato - Sent. Coimbra,40.1483,-8.4121,,,0,
11171,Portela do Gato,Portela do Gato,Portela do Gato - Sent. Almalagues,40.1481,-8.4119,,,0,
11172,Rua do Meio,Rua do Meio,Rua do Meio - Sent. Coimbra,40.1469,-8.4107,,,0,
11173,Rua do Meio,Rua do Meio,Rua do Meio - Sent. Almalagues,40.1463,-8.4109,,,0,
11174,Cestas,Cestas,Rua da Oliveira - Cestas - Sent. Coimbra,40.1427,-8.4086,,,0,
11175,Cestas,Cestas,Rua da Oliveira - Cestas - Sent. Almalagues,40.1428,-8.4086,,,0,
11176,Outeiro de Bera,Out. de Bera,Outeiro de Bera - Sent. Coimbra,40.1402,-8.4051,,,0,
11177,Outeiro de Bera,Out. de Bera,Outeiro de Bera - Sent. Almalagues,40.14,-8.4049,,,0,
11178,Rua dos Lagos 1,R. dos Lagos 1,Rua dos Lagos - 1 - Sent. Coimbra,40.1364,-8.4023,,,0,
11179,Rua dos Lagos 1,R. dos Lagos 1,Rua dos Lagos - 1 - Sent. Almalagues,40.1368,-8.4026,,,0,
11180,Rua dos Lagos 2,R. dos Lagos 2,Rua dos Lagos - 2 - Sent. Coimbra,40.1362,-8.3976,,,0,
11181,Rua dos Lagos 2,R. dos Lagos 2,Rua dos Lagos - 2 - Sent. Almalagues,40.1362,-8.3972,,,0,
11182,Rua da Estrada Nova,R. Est. Nova,Rua da Estr. Nova 1- Sent. Coimbra,40.1342,-8.3936,,,0,
11183,Rua da Estrada Nova,R. Est. Nova,Rua da Estr. Nova 1 - Sent. Almalagues (centro),40.1342,-8.3933,,,0,
11184,Rua do Santo Cristo,R. S.to Cristo,Rua do Santo Cristo - Sent. Coimbra,40.1353,-8.392,,,0,
11185,Rua dos Pereiros,R. dos Pereiros,Rua dos Pereiros - Sent. Almalagues (centro),40.1354,-8.3915,,,0,
11186,Rua de Santiago,R. de Santiago,Rua de Santiago - Sent. Almalagues (centro),40.1352,-8.3902,,,0,
11187,Rua de Santiago,R. de Santiago,Rua de Santiago - Sent. Coimbra,40.1352,-8.3902,,,0,
11188,Largo do Terreiro,Almalagues,Largo do Terreiro - Almalagues (centro),40.1301,-8.3912,,,0,
11189,Quinta da Nora,Qt. da Nora,Mendes Silva- Av. - Quinta da Nora - Dir. Portagem,40.193,-8.419,,,0,
11190,Mourelos,Mourelos,Mourelos - sent. Granja de Anca,40.2759,-8.4869,,,0,
11191,Fonte da Portela,F.te Portela,Fonte da Portela - Mourelos,40.2747,-8.4902,,,0,
11192,Rua de Sao Bento (Cruzamento),Rua de Sao Bento 1,Rua de Sao Bento - Cz. E.N. 110,40.2001,-8.3706,,,0,
11193,Rua 25 Abril 1,Rua 25 Abril - cz,Rua 25 Abril 1 - Vale de Canas - Sent. Olivais,40.207,-8.372,,,0,
11194,Rua de Sao Bento 1,Rua de Sao Bento 1,,40.2023,-8.3697,,,0,
11195,Rua 25 Abril 2,Rua 25 Abril 2,Rua 25 Abril 2 - Vale de Canas - Sent. Olivais,40.2059,-8.3715,,,0,
11196,Sargento Mor,Sargento Mor,Rua do Lagar  - Sargento Mor,40.2883,-8.4464,,,0,
11197,Sargento Mor (Sul),Sarg. Mor (S),Estrada do Lameirao - sent. Adoes,40.2872,-8.4496,,,0,
11198,Rua da Estrada Nova,R. Est. Nova,Rua da Estr. Nova 2 - Sent. Coimbra,40.1352,-8.3951,,,0,
11199,Rua da Estrada Nova,R. Est. Nova,Rua da Estr. Nova 2 - Sent. Almalagues (centro),40.1349,-8.3947,,,0,
11200,Avenida Afonso Romao,Av.Afonso Romao,Av.Afonso Romao - Polo III,40.2213,-8.4168,,,0,
11201,Rua de Baixo,R. de Baixo,Rua de Baixo - Reveles - sent. Vila Pouca,40.1885,-8.5147,,,0,
11202,Rua de Baixo,R. de Baixo,Rua de Baixo - Reveles - sent. Taveiro,40.1886,-8.5149,,,0,
11203,Bairro das Fachadas (Cruzamento),Cz. B.ro Fachadas,Est. Principal do Vale Velho - Cz. Bairro das Fachadas - sent. Lordemao,40.242215,-8.402118,,,0,
11204,Rua da Almaziva,R. da Almaziva (S.P.Frades),Rua da Almaziva (S.P.Frades) - sent. Eiras,40.24743,-8.395618,,,0,
11205,Rua da Almaziva,R. da Almaziva (S.P.Frades),Rua da Almaziva (S.P.Frades) - sent. Lordemao,40.247145,-8.395242,,,0,
11206,Rua 25 de Abril,R. 25 de Abril - Cova Ouro,Rua 25 de Abril - Cova do Ouro - sent. Dianteiro,40.230842,-8.372515,,,0,
11207,Rua 25 de Abril,R. 25 de Abril - Cova Ouro,Rua 25 de Abril - Cova do Ouro - sent. Coimbra,40.230673,-8.372718,,,0,
11208,Rua do Regatinho,Rua do Regatinho,Rua do Regatinho - cz R.do Cabeco - sent. Golpe,40.2465,-8.3684,,,0,
11209,Rua do Regatinho,Rua do Regatinho,Rua do Regatinho - cz R.do Cabeco - sent. Carapinheira,40.2467,-8.3682,,,0,
11210,Estrada da Beira (Ceira),Estrada da Beira,Estrada da Beira - cz R. dos Correios - sent. Coimbra,40.1733,-8.3904,,,0,
11211,Rua Abilio Fernandes,R. Abilio Fernandes,R. Abilio Fernandes - sent. Polo II,40.1854,-8.4116,,,0,
11212,Rua Quinta da Portela,R. Quinta da Portela,R. Quinta da Portela - sent. Polo II,40.1864,-8.4042,,,0,
11213,Parque Industrial de Taveiro (1),Parque Industrial Taveiro,Parque Industrial Taveiro 1,40.1982,-8.5127,,,0,
11214,Parque Industrial de Taveiro (2),Parque Industrial Taveiro,Parque Industrial Taveiro 2,40.1963,-8.5093,,,0,
11215,Hospital Pediatrico,Hosp. Pediatrico,Hosp. Pediatrico - Cir. Interna,40.2227,-8.4145,,,0,
11216,Rua de Condeixa Cemiterio,Arzila - Cemiterio,Rua de Condeixa - Cemiterio - sent. Lameira,40.1809,-8.548,,,0,
11217,Rua de Condeixa Cemiterio,Arzila - Cemiterio,Rua de Condeixa - Cemiterio - sent. Arzila,40.1811,-8.5484,,,0,
11218,Portagem,Portagem,Emidio Navarro- Av. - Portagem 8 - Dir. Arnado (43T),40.2076,-8.4305,,,0,
11219,Fala,Fala,Fala - travessa da Rua Esc. Nova,40.2017,-8.4676,,,0,
11220,Estacao Nova,Antonio Granjo,Esc. S. Bartolomeu - Pg. 1474,40.2095,-8.4319,,,0,
11221,Estacao Nova,Antonio Granjo,Estacao Nova - Pg. 1475,40.2092,-8.4322,,,0,
11222,Palacio da Justica,Palacio,Palacio - Pgs. 1470 e 1471,40.2147,-8.4328,,,0,
11223,Praca da Republica,Pr. Republica,Pr. Republica - Pgs. 1597 e 1598,40.2101,-8.4198,,,0,
11224,Arnado,Arnado,Arnado - Pg. 1480,40.2141,-8.4319,,,0,
11225,Portagem,Portagem,Portagem - Pgs. 1509 e 1510,40.2072,-8.4302,,,0,
11226,Beira Rio ,Beira Rio,Beira Rio - Pg. 1501,40.2073034,-8.430478,,,0,
11227,Jardim da Manga - PSP ,PSP ,PSP - Pgs. 1465 e 1467,40.2116,-8.4278,,,0,
11228,Barqueira,R. Barqueira,Barqueira- Rua da - Sent. Escola ,40.1956,-8.5026,,,0,
11229,Barqueira,R. Barqueira,Barqueira- Rua da - Sent. Taveiro,40.1962,-8.5031,,,0,
